Bairros_SP,Bairros_Fortaleza,Bairros_RJ,Causa_Afastamento_1,Causa_Afastamento_2,Causa_Afastamento_3,Motivo_Desligamento,CBO_Ocupacao_2002,CNAE_2_0_Classe,CNAE_95_Classe,Distritos_SP,Vinculo_Ativo_31_12,Faixa_Etaria,Faixa_Hora_Contrat,Faixa_Remun_Dezem__SM_,Faixa_Remun_Media__SM_,Faixa_Tempo_Emprego,Escolaridade_apos_2005,Qtd_Hora_Contr,Idade,Ind_CEI_Vinculado,Ind_Simples,Mes_Admissao,Mes_Desligamento,Mun_Trab,Municipio,Nacionalidade,Natureza_Juridica,Ind_Portador_Defic,Qtd_Dias_Afastamento,Raca_Cor,Regioes_Adm_DF,Vl_Remun_Dezembro_Nom,Vl_Remun_Dezembro__SM_,Vl_Remun_Media_Nom,Vl_Remun_Media__SM_,CNAE_2_0_Subclasse,Sexo_Trabalhador,Tamanho_Estabelecimento,Tempo_Emprego,Tipo_Admissao,Tipo_Estab,Tipo_Estab_1,Tipo_Defic,Tipo_Vinculo,IBGE_Subsetor,Vl_Rem_Janeiro_SC,Vl_Rem_Fevereiro_SC,Vl_Rem_Marco_SC,Vl_Rem_Abril_SC,Vl_Rem_Maio_SC,Vl_Rem_Junho_SC,Vl_Rem_Julho_SC,Vl_Rem_Agosto_SC,Vl_Rem_Setembro_SC,Vl_Rem_Outubro_SC,Vl_Rem_Novembro_SC,Ano_Chegada_Brasil,Ind_Trab_Intermitente,Ind_Trab_Parcial,DIV_CNAE_20
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,5,3,7,5,44,54,0,0,0,{ñ,0,150240,10,2305,0,0,8,0,"0000002257,88","000002,05","0000002192,32","000001,98",4520002,1,3,"    88,9",0,1,"CNPJ                ",0,10,16,"000002071,44","000002071,44","000002071,44","000002071,44","000002071,44","000002205,29","000002071,44","000002761,92","000002205,29","000002205,29","000002243,54",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49221,60240,"           {ñ class}",1,6,6,5,4,2,5,44,47,0,0,9,{ñ,150140,150140,10,2062,0,0,8,0,"0000002516,46","000002,28","0000002482,41","000002,25",4922102,1,9,"     3,1",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000319,31","000002394,87","000002535,91",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49299,60259,"           {ñ class}",1,5,6,3,2,1,5,44,31,0,0,12,{ñ,150795,150795,10,2305,0,0,8,0,"0000001540,00","000001,40","0000001540,00","000001,40",4929901,1,7,"     0,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45129,50105,"           {ñ class}",1,7,6,3,2,5,5,44,62,0,1,0,{ñ,150140,150140,10,2305,0,0,8,0,"0000001537,84","000001,39","0000001525,83","000001,38",4512902,1,2,"    29,9",0,1,"CNPJ                ",0,10,16,"000001397,20","000001397,20","000001397,20","000001397,20","000001397,20","000001397,20","000001397,20","000001909,50","000001772,24","000001772,24","000001537,84",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,4,6,3,2,3,5,44,28,0,0,4,{ñ,150140,150140,10,2062,0,0,4,0,"0000001508,87","000001,37","0000001473,92","000001,33",4921301,1,10,"     8,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000001472,08","000001424,59","000001472,08","000001424,59","000001424,59","000001472,08","000001508,87","000001557,55",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49302,60267,"           {ñ class}",1,5,6,6,5,2,5,44,32,0,0,8,{ñ,150553,150553,10,2046,0,0,8,0,"0000003489,69","000003,17","0000003410,42","000003,09",4930202,1,10,"     4,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000002002,64","000003934,67","000003549,83","000004075,31",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,99,0,991305,49302,60267,"           {ñ class}",1,5,6,7,7,7,5,44,36,0,0,0,{ñ,150553,150553,10,2046,0,4,8,0,"0000004474,10","000004,06","0000006128,14","000005,56",4930202,1,10,"    70,9",0,1,"CNPJ                ",0,10,20,"000006909,03","000005820,19","000005712,93","000007750,75","000007950,21","000006450,65","000005567,48","000005712,13","000007460,99","000005095,32","000004633,98",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,6,5,44,54,0,1,0,{ñ,0,150613,10,2135,0,0,8,0,"0000001903,03","000001,73","0000001893,93","000001,72",4520002,1,3,"    38,9",0,1,"CNPJ                ",0,10,16,"000001660,91","000001820,57","000002024,67","000001996,99","000001903,02","000001903,01","000000019,03","000000019,03","000000019,03","000001903,04","000001903,01",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,3,3,6,4,44,57,0,1,0,{ñ,0,150140,10,2062,0,0,8,0,"0000001655,32","000001,50","0000001709,02","000001,54",4520001,1,4,"    45,9",0,1,"CNPJ                ",0,20,16,"000001598,26","000001574,08","000002227,73","000001670,80","000001670,80","000001670,80","000001844,88","000001757,84","000001552,80","000001655,32","000001629,69",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,6,6,5,3,8,4,44,40,0,0,0,{ñ,150140,150140,10,2062,0,0,8,0,"0000002450,51","000002,22","0000001842,45","000001,67",4520001,1,4,"   131,9",0,1,"CNPJ                ",0,10,16,"000001750,83","000001750,83","000001750,83","000001750,83","000001750,83","000001750,83","000001750,83","000001750,83","000001976,51","000001837,88","000001837,88",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,6,4,4,4,44,61,0,0,0,{ñ,150420,150420,10,2062,0,0,2,0,"0000003874,48","000003,52","0000002862,79","000002,59",4511101,1,5,"    17,7",0,1,"CNPJ                ",0,10,16,"000002387,64","000001462,62","000002433,10","000001450,17","000003625,54","000002187,53","000002390,54","000005605,77","000002501,30","000003761,15","000002673,69",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,99,99,8,4,44,52,0,0,0,{ñ,150080,150080,10,2054,0,365,2,0,"0000000000,00","000000,00","0000000000,00","000000,00",4511104,1,6,"   193,7",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,7,6,5,4,4,4,44,55,0,0,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000002939,91","000002,67","0000003176,68","000002,88",4511101,1,4,"    21,8",0,1,"CNPJ                ",0,10,16,"000002742,53","000002136,42","000001914,81","000002744,25","000001832,70","000002558,75","000002911,84","000002582,72","000002714,35","000011083,86","000001958,03",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,50912,61239,"           {ñ class}",1,7,6,99,99,1,4,44,56,0,0,12,{ñ,150130,150130,10,2062,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",5091202,1,7,"     0,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,50
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,50912,61239,"           {ñ class}",1,7,6,99,99,4,4,44,56,0,0,0,{ñ,150130,150130,10,2062,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",5091202,1,7,"    22,9",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,50
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,74901,74160,"           {ñ class}",1,7,5,5,4,8,4,36,64,0,0,0,{ñ,150442,150442,10,2011,0,0,8,0,"0000002545,14","000002,31","0000002603,51","000002,36",7490103,1,9,"   461,9",0,1,"CNPJ                ",0,10,19,"000003390,61","000002504,96","000002436,84","000002436,84","000002436,84","000002436,84","000002436,84","000002981,83","000002545,14","000002545,14","000002545,14",0,0,0,74
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,4,6,3,2,1,4,44,28,0,1,10,{ñ,150550,150550,10,2062,0,0,8,0,"0000001315,00","000001,19","0000001251,13","000001,13",4530703,1,5,"     2,8",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001145,32","000001293,08",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,38114,90000,"           {ñ class}",1,8,6,99,99,7,4,44,69,0,0,0,{ñ,150140,150140,10,2062,0,365,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",3811400,1,10,"    98,0",0,1,"CNPJ                ",0,10,14,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,38
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,3,2,7,4,44,28,0,0,0,{ñ,0,150240,10,2305,0,0,2,0,"0000001625,00","000001,47","0000001597,80","000001,44",4520002,1,3,"    84,9",0,1,"CNPJ                ",0,10,16,"000001490,81","000001490,82","000001490,82","000001490,82","000002082,05","000001604,32","000001490,82","000001595,18","000001595,18","000001595,18","000001622,71",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,42111,45225,"           {ñ class}",1,7,6,5,4,4,4,44,55,0,1,0,{ñ,0,150080,10,2305,0,0,8,0,"0000002471,79","000002,24","0000002496,43","000002,26",4211101,1,6,"    21,9",0,1,"CNPJ                ",0,10,15,"000002368,90","000002369,30","000002357,90","000002369,29","000002830,54","000002830,54","000002471,79","000002471,79","000002471,79","000002471,79","000002471,79",0,0,0,42
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,41204,45217,"           {ñ class}",1,6,6,5,3,5,4,44,47,0,1,0,{ñ,150140,150140,10,2305,0,0,4,0,"0000002270,11","000002,06","0000002073,60","000001,88",4120400,1,4,"    30,5",0,1,"CNPJ                ",0,10,15,"000002043,64","000002075,06","000002118,39","000001866,84","000002075,06","000002046,66","000001918,88","000001970,95","000000020,23","000002433,31","000002041,36",0,0,0,41
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,40,0,991305,10422,15326,"           {ñ class}",1,4,6,5,3,4,4,44,28,0,0,0,{ñ,150160,150160,10,2062,0,11,8,0,"0000002237,73","000002,03","0000001837,71","000001,66",1042200,1,10,"    13,1",0,1,"CNPJ                ",0,20,13,"000001764,97","000001841,35","000001969,14","000001717,26","000001826,58","000001589,22","000001579,60","000001565,59","000001740,40","000002166,12","000002054,67",0,0,0,10
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,40,0,991305,49302,60267,"           {ñ class}",1,5,6,99,3,4,4,44,37,0,0,0,{ñ,150215,150215,10,2046,0,52,8,0,"0000000000,00","000000,00","0000001944,53","000001,76",4930202,1,8,"    15,2",0,1,"CNPJ                ",0,10,20,"000001558,02","000001745,72","000002094,98","000002046,31","000002143,64","000001983,08","000001690,33","000002292,31","000001681,97","000001993,64","000002159,93",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,77110,71102,"           {ñ class}",1,7,6,5,4,2,5,44,52,0,0,8,{ñ,150130,150130,10,2305,0,0,8,0,"0000002522,30","000002,29","0000002478,74","000002,25",7711000,1,5,"     4,6",2,1,"CNPJ                ",0,10,19,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001613,33","000000023,44","000002311,60","000003602,50",0,0,0,77
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,47415,52442,"           {ñ class}",1,7,6,4,3,3,5,44,52,0,1,1,{ñ,0,150140,10,2305,0,0,8,0,"0000002152,97","000001,95","0000002002,92","000001,81",4741500,1,4,"    11,9",2,1,"CNPJ                ",0,10,16,"000000017,21","000000017,21","000000017,21","000002031,12","000002031,12","000001982,76","000001982,76","000002390,89","000002125,01","000002101,71","000002073,75",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,47415,52442,"           {ñ class}",1,5,6,4,3,5,5,44,38,0,1,0,{ñ,0,150140,10,2305,0,0,8,0,"0000002152,97","000001,95","0000002111,91","000001,91",4741500,1,4,"    32,9",0,1,"CNPJ                ",0,10,16,"000001978,37","000002527,61","000002143,97","000002031,12","000001908,03","000002031,12","000002031,12","000002214,95","000002097,05","000002101,71","000002125,01",0,0,0,47
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,7,5,44,62,0,1,0,{ñ,150140,150140,10,2135,0,0,8,0,"0000001845,42","000001,67","0000001827,16","000001,65",4520005,1,4,"   105,9",0,1,"CNPJ                ",0,10,16,"000001740,96","000001692,60","000001740,96","000001740,96","000001714,58","000001714,58","000002224,56","000002054,34","000001817,46","000001794,16","000001845,42",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,5,6,4,3,3,5,44,30,0,1,3,{ñ,0,150080,10,2305,0,0,2,0,"0000001845,42","000001,67","0000001767,65","000001,60",4530703,1,4,"     9,7",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000001276,70","000001740,96","000001740,96","000001845,42","000001845,42","000001845,42","000001845,42","000001845,42","000001845,42",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,3,1,5,44,50,0,1,10,{ñ,150080,150080,10,2062,0,0,8,0,"0000001845,41","000001,67","0000001693,28","000001,53",4520002,1,3,"     2,8",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000001389,02","000001845,41",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,7,6,4,3,7,5,44,56,0,1,0,{ñ,0,150810,10,2062,0,0,8,0,"0000001893,66","000001,72","0000001951,52","000001,77",4530703,1,3,"    93,9",0,1,"CNPJ                ",0,10,16,"000001893,66","000001893,66","000001893,66","000001893,66","000001893,66","000002398,64","000002083,02","000001893,66","000001893,66","000001893,66","000001893,66",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,99,99,8,5,44,60,0,0,0,{ñ,150442,150442,10,2062,0,0,9,0,"0000000000,00","000000,00","0000000000,00","000000,00",4520001,1,2,"   190,9",0,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49299,60259,"           {ñ class}",1,6,6,3,2,5,5,44,43,0,1,0,{ñ,0,150140,10,2062,0,0,9,0,"0000001461,11","000001,32","0000001527,39","000001,38",4929902,1,5,"    25,9",0,1,"CNPJ                ",0,10,20,"000001461,11","000001461,11","000001461,11","000001461,11","000001461,11","000001461,11","000001883,92","000001833,74","000001461,11","000001461,11","000001461,11",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,7,6,4,2,5,5,44,55,0,1,0,{ñ,0,150140,10,2135,0,0,8,0,"0000001691,62","000001,53","0000001651,72","000001,49",4520001,1,5,"    33,9",0,1,"CNPJ                ",0,10,16,"000001595,88","000001595,88","000001595,88","000001595,88","000001595,88","000001595,88","000001595,88","000001883,10","000001691,62","000001691,62","000001691,62",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,6,4,8,5,44,48,0,0,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000003737,57","000003,39","0000002509,32","000002,27",4511101,1,6,"   141,9",0,1,"CNPJ                ",0,10,16,"000002801,63","000001935,14","000002222,91","000002019,24","000002066,36","000002211,26","000002160,14","000002855,77","000002293,03","000002797,74","000003011,14",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,4,3,5,5,44,39,0,0,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000001861,25","000001,69","0000001886,74","000001,70",4921301,1,10,"    30,9",0,1,"CNPJ                ",0,10,20,"000001827,54","000002451,42","000001852,67","000001814,19","000001844,81","000001791,52","000001846,19","000001840,79","000001811,54","000001918,69","000001780,34",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,4,3,7,5,44,48,0,0,0,{ñ,150080,150080,10,2062,0,2,8,0,"0000001920,31","000001,74","0000001921,27","000001,74",4921301,1,10,"    91,9",0,1,"CNPJ                ",0,10,20,"000002695,41","000001805,43","000001920,81","000001880,52","000001868,80","000001601,47","000001897,92","000001879,48","000001780,40","000001965,74","000001838,99",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,6,6,5,3,8,5,44,44,0,0,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000002555,38","000002,32","0000001956,50","000001,77",4921301,1,10,"   127,9",0,1,"CNPJ                ",0,10,20,"000001886,77","000001855,20","000001915,83","000001880,52","000001909,57","000001867,70","000001928,54","000001928,54","000001867,70","000001965,74","000001916,53",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,5,4,4,2,44,46,0,0,0,{ñ,150420,150420,10,2062,0,0,8,0,"0000002450,58","000002,22","0000002454,10","000002,22",4511101,1,5,"    17,7",0,1,"CNPJ                ",0,10,16,"000001828,19","000001647,44","000001994,89","000001977,29","000004127,72","000001610,17","000001890,68","000003162,13","000002399,30","000004464,56","000001896,33",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,7,6,4,3,7,2,44,59,0,0,0,{ñ,150140,150140,10,2062,0,0,8,0,"0000002045,71","000001,85","0000002066,95","000001,87",4921301,1,6,"    70,9",0,1,"CNPJ                ",0,10,20,"000002606,03","000002089,68","000001995,80","000001995,80","000001995,80","000001995,80","000001995,80","000001995,80","000001995,80","000002045,71","000002045,71",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,5,3,4,2,44,28,0,1,0,{ñ,150140,150140,10,2062,0,0,8,0,"0000002933,04","000002,66","0000002177,00","000001,97",4520001,1,2,"    13,9",0,1,"CNPJ                ",0,10,16,"000001420,44","000002004,37","000002096,47","000002366,01","000001871,92","000002355,84","000002027,84","000002373,92","000002207,79","000002212,07","000002254,33",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,84116,75116,"           {ñ class}",1,7,5,5,4,8,2,40,51,0,0,0,{ñ,150840,150840,10,1031,0,0,99,0,"0000003077,84","000002,79","0000002945,46","000002,67",8411600,1,8,"   226,1",0,1,"CNPJ                ",0,31,24,"000002283,56","000002283,56","000003077,84","000003077,84","000003077,84","000003077,84","000003077,84","000003077,84","000003077,84","000003077,84","000003077,84",0,0,0,84
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,1512,1414,"           {ñ class}",1,7,6,4,3,3,2,44,58,0,0,1,{ñ,150840,150840,10,4081,0,0,8,0,"0000002128,70","000001,93","0000002003,35","000001,81",151201,1,5,"    11,7",2,3,"CEI/CNO             ",0,25,25,"000001530,04","000001848,61","000001840,53","000001857,95","000002023,29","000002131,25","000002127,65","000002128,70","000002131,25","000002144,49","000002147,80",0,0,0,15
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,7,6,4,3,6,2,44,60,0,0,0,{ñ,150080,150080,10,2062,0,0,8,0,"0000002110,11","000001,91","0000001720,75","000001,55",4921301,1,9,"    56,3",0,1,"CNPJ                ",0,10,20,"000001477,69","000001484,78","000002124,52","000001492,62","000001549,15","000001497,44","000001572,82","000001565,40","000001516,59","000002181,36","000002076,55",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49299,60259,"           {ñ class}",1,6,6,99,99,7,3,44,46,0,0,0,{ñ,150420,150420,10,2062,0,0,8,0,"0000000000,00","000000,00","0000000000,00","000000,00",4929902,1,7,"   107,9",0,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",40,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,5,4,8,7,44,32,0,0,0,{ñ,172100,172100,10,2062,0,4,8,0,"0000002939,77","000002,67","0000002947,23","000002,67",4921301,1,7,"   161,9",0,1,"CNPJ                ",0,10,20,"000002792,53","000002792,54","000002792,53","000002792,53","000002939,77","000003919,69","000002939,77","000002789,05","000002939,77","000002789,05","000002939,77",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,5,6,3,2,7,7,44,38,0,1,0,{ñ,170950,170950,10,2135,0,0,8,0,"0000001322,54","000001,20","0000001250,49","000001,13",4530703,1,2,"   103,9",0,1,"CNPJ                ",0,10,16,"000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001322,54",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45307,50300,"           {ñ class}",1,6,6,3,2,7,7,44,42,0,1,0,{ñ,170950,170950,10,2135,0,0,8,0,"0000001322,54","000001,20","0000001284,82","000001,16",4530703,1,2,"   105,9",0,1,"CNPJ                ",0,10,16,"000001236,08","000001236,08","000001236,08","000001236,08","000001648,11","000001236,08","000001236,08","000001236,08","000001236,08","000001236,08","000001322,54",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,2,1,3,7,44,26,0,1,2,{ñ,0,170820,10,2135,0,0,9,0,"0000001100,00","000001,00","0000001100,00","000001,00",4520002,1,2,"    10,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00","000000011,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,49213,60232,"           {ñ class}",1,5,6,5,4,3,7,44,38,0,0,6,{ñ,172100,172100,10,2062,0,0,4,0,"0000002939,77","000002,67","0000002952,09","000002,68",4921301,1,7,"     6,9",2,1,"CNPJ                ",0,10,20,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000002491,81","000003415,47","000002968,63","000002939,77","000002949,36","000002959,82",0,0,0,49
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,3,6,3,2,6,7,44,24,0,1,0,{ñ,0,172100,10,2305,0,0,6,0,"0000001629,18","000001,48","0000001588,47","000001,44",4520001,1,2,"    54,9",0,1,"CNPJ                ",0,10,16,"000001551,60","000001551,60","000001551,60","000001704,84","000001685,69","000001551,60","000001551,60","000001551,60","000001551,60","000001551,60","000001629,18",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,3,2,2,7,44,32,0,1,7,{ñ,0,172100,10,2305,0,0,4,0,"0000001443,00","000001,31","0000001347,66","000001,22",4520001,1,3,"     5,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000013,00","000000013,00","000000013,00","000000013,00","000000014,43",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,5,6,6,5,3,7,44,38,0,1,6,{ñ,0,172100,10,2062,0,0,8,0,"0000003356,88","000003,05","0000004039,18","000003,66",4520002,1,4,"     6,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000003105,46","000003557,88","000004534,69","000004470,84","000004691,67","000004556,88",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,4,6,6,5,7,7,44,27,0,1,0,{ñ,0,172100,10,2062,0,0,8,0,"0000004310,73","000003,91","0000004286,82","000003,89",4520002,1,4,"    87,9",0,1,"CNPJ                ",0,10,16,"000004944,84","000004532,51","000003795,46","000004528,84","000004252,51","000003509,30","000004131,95","000004224,69","000004345,84","000004433,34","000004431,88",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45200,50202,"           {ñ class}",1,6,6,5,4,1,7,44,46,0,1,12,{ñ,0,172100,10,2062,0,0,9,0,"0000002840,63","000002,58","0000002840,63","000002,58",4520002,1,4,"     0,9",2,1,"CNPJ                ",0,10,16,"000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00","000000000,00",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,5,6,6,5,8,7,44,39,0,0,0,{ñ,172100,172100,10,2062,0,0,8,0,"0000003610,86","000003,28","0000003892,84","000003,53",4511101,1,5,"   120,5",0,1,"CNPJ                ",0,10,16,"000003925,06","000003790,51","000003890,52","000003790,42","000003790,42","000005076,16","000003729,03","000000037,00","000003962,73","000003707,19","000003741,26",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",40,40,40,0,991305,45111,50105,"           {ñ class}",1,6,6,7,6,7,7,44,44,0,0,0,{ñ,172100,172100,10,2062,0,24,2,0,"0000004595,36","000004,17","0000004705,74","000004,27",4511101,1,5,"    66,2",0,1,"CNPJ                ",0,10,16,"000002383,08","000002126,71","000004034,58","000004695,64","000004694,74","000005284,29","000004989,13","000004941,04","000005391,28","000008319,11","000005013,97",0,0,0,45
"           {ñ class}","           {ñ class}","           {ñ class}",99,99,99,0,991305,45111,50105,"           {ñ class}",1,6,6,7,5,7,7,44,40,0,0,0,{ñ,172100,172100,10,2062,0,0,2,0,"0000005101,75","000004,63","0000003604,31","000003,27",4511101,1,5,"    66,2",0,1,"CNPJ                ",0,10,16,"000003395,13","000002403,91","000002399,18","000005396,01","000000034,00","000000034,00","000003983,67","000000034,00","000000034,00","000003428,91","000003543,21",0,0,0,45
